ID;VERSION;VERSION_TIME;NAME;BRAND;STREET;HOUSE_NUMBER;POST_CODE;PLACE;PUBLIC_HOLIDAY_IDENTIFIER;LAT;LNG
51d4b715-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt KARLSRUHE DURLACHER ALLEE 111";"Supermarkt-Tankstelle am real- Markt";"DURLACHER ALLEE 111";\N;76137;KARLSRUHE;\N;49.004379;8.4445449
eb9a6375-da22-4879-7f4e-9bdee32911e2;180;"2015-09-28 23:02:03.000000";"TS LD Zweibrücker Str. 6";"Frühmesser GmbH";"Zweibrücker Strasse";6;76829;Landau;deRP;49.191827;8.111852
0d206f86-308b-43ae-a157-b7e625bdf61b;5;"2015-06-09 13:10:15.000000";"Aral Tankstelle";ARAL;Haid-und-Neu-Straße;60;76131;Karlsruhe;\N;49.01521;8.4353649
51d4b6d8-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET SPEYER WORMSER LANDSTR. 133";JET;"WORMSER LANDSTR. 133";\N;67346;SPEYER;\N;49.3323299;8.43046
16c7cc25-cfdf-4e18-81b3-90d7f17f35fe;6;"2015-02-09 22:58:44.000000";"Mannheim Möhlstrasse";"Mr. Wash Autoservice AG";"Möhlstraße 7 - 17";7-17;68165;Mannheim;\N;49.47509;8.4873999
51d4b48c-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET KAISERSLAUTERN MAINZER STR. 83";JET;"MAINZER STR. 83";\N;67657;KAISERSLAUTERN;\N;49.4530999;7.7882999
51d4b432-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET KARLSRUHE KILLISFELDSTR. 32";JET;"KILLISFELDSTR. 32";\N;76227;KARLSRUHE;\N;48.9970399;8.45645
e6eb9adc-77d0-4f03-9549-799b691f3ff4;12;"2015-06-24 12:00:02.000000";"Esso Tankstelle";ESSO;"HAUPTSTR. 1 A";" ";66996;FISCHBACH;\N;49.0865769;7.7202409
51d4b598-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET FRANKENTHAL MAHLASTR. 89";JET;"MAHLASTR. 89";\N;67227;FRANKENTHAL;\N;49.5215;8.35485
51d4b607-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET MANNHEIM NECKARAUER STR. 98";JET;"NECKARAUER STR. 98";\N;68199;MANNHEIM;\N;49.46323;8.48914
51d4b4e4-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET LUDWIGSHAFEN MANNHEIMER STRASSE 61";JET;"MANNHEIMER STRASSE 61";\N;67071;LUDWIGSHAFEN;\N;49.489012;8.3840649
51d4b71a-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET WORMS MAINZER STRASSE 168";JET;"MAINZER STRASSE 168";\N;67547;WORMS;\N;49.6573704;8.3576417
e935427e-bd37-4daf-979c-b4fe2d112981;10;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"SCHUBERTSTR. 24";" ";67454;HASSLOCH;\N;49.3556409;8.256116
adc3aa15-ae7c-46c8-997b-3fcce9a41d01;11;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"AM OPELKREISEL 15";" ";67663;KAISERSLAUTERN;\N;49.4414629;7.704137
67718139-db6f-4b44-bc3d-46123a260577;12;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"DURLACHER ALLEE 102";" ";76131;KARLSRUHE;\N;49.0052583;8.4374334
c990ed92-b1de-43ff-9f04-151c399e61be;12;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"BRAUERSTR. 1 B";" ";76133;KARLSRUHE;\N;49.0049479;8.3872339
9986d4fb-ffe5-4f27-b427-e8f50c001fed;846;"2015-09-28 19:50:04.000000";"ZG Raiffeisen Tankstelle Karlsruhe";"ZG Raiffeisen Energie";"Waldhorn Str.";"14 - 16";76131;Karlsruhe;\N;49.0103;8.4093199
3c892986-fd11-497c-a2ca-a09494abe761;846;"2015-09-28 19:50:04.000000";"ZG Raiffeisen Tankstelle Karlsruhe";"ZG Raiffeisen Energie";"Rüppurrer Str.";102;76137;Karlsruhe;\N;48.9964999;8.4094899
51d4b57b-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle MANNHEIM FLOSSWOERTHSTR. 30";Supermarkt-Tankstelle;"FLOSSWOERTHSTR. 30";\N;68199;MANNHEIM;\N;49.4602799;8.4988299
b01f066b-9b21-45c6-a687-00f5fb1a7463;232;"2015-02-01 12:32:24.000000";"Stefan Rudolph";AVIA;Lindenstr.;15;67454;Haßloch;\N;49.3556999;8.2609499
7786eb86-08df-4b30-9ee5-4ef3570899db;11;"2015-04-27 12:00:04.000000";"Esso Tankstelle";ESSO;"PFORZHEIMER STR. 67";" ";76337;WALDBRONN;\N;48.9212869;8.482115
197a2371-2190-40c8-b899-67136a2cd51b;242;"2015-06-28 12:32:40.000000";"Volker Stoll";AVIA;Hauptstr.;8;67724;Gehrweiler;\N;49.3556999;8.2609499
6e2aa3c2-834d-45d3-b71d-e251deb18757;232;"2015-02-01 12:32:24.000000";"Vincenzo Anzalone";AVIA;"Niederkircher Str.";1;67146;Deidesheim;\N;49.4104;8.18759
ed5786ec-6ae6-4c5e-b28e-a9682cbcdf23;232;"2015-02-01 12:32:24.000000";"Silke Schreiner";AVIA;"Erpolzheimer Str.";23;67251;Freinsheim;\N;49.5073;8.2175899
c1efaa9d-40b8-477d-8d9f-3eb08a7889de;232;"2015-02-01 12:32:24.000000";"Thomas Hoffmann";AVIA;Kirchstr.;29;76770;Hatzenbühl;\N;49.1067999;8.2462599
51d4b68c-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt FRANKENTHAL FRANKENTHALER STR. 67";"Supermarkt-Tankstelle am real- Markt";"FRANKENTHALER STR. 67";\N;67227;FRANKENTHAL;\N;49.5122429;8.358453
51d4b6f1-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt PIRMASENS ZWEIBRUECKER STR. 230";"Supermarkt-Tankstelle am real- Markt";"ZWEIBRUECKER STR. 230";\N;66954;PIRMASENS;\N;49.2263999;7.5905599
2b927c6f-476f-46ed-a5a9-0f9783db081c;789;"2015-09-28 23:02:27.000000";"Schmitt-Müller GmbH&Co.KG";bft;Forsthausstr.;14-16;68642;Bürstadt;deHE;49.647747;8.470242
f0f73c6d-a1a6-4e06-dbb9-6fd2d1cf72df;775;"2015-09-28 23:02:29.000000";"rhein-neckar-tank GmbH";bft;Klosterstraße;42;67547;Worms;deRP;49.616992;8.356652
dea14d8a-4166-408f-24e5-04547525f190;754;"2015-09-28 23:02:30.000000";"AKAY Tankstelle";"freie Tankstelle";"Budapester Str.";3;67069;Ludwigshafen;deRP;49.5376359;8.3911289
e8729196-1156-4f0d-e325-440e5a3745b3;754;"2015-09-28 23:02:31.000000";Rheinmöve-Tank;"freie Tankstelle";"Monsheimer Str.";3;67549;Worms;deRP;49.628697;8.3517729
2f8ca0f1-cd12-43ab-988e-b0e3bb12d5ec;2;"2015-03-31 14:01:04.000000";"KAISERSLAUTERN - SUEDTANGENTE";Agip;"Brandenburger Strasse";1;67663;Kaiserslautern;deRP;49.4335015;7.750224
f51450c6-03c4-4540-b045-376be3237b79;4;"2015-01-15 15:00:45.000000";"LAMPERTHEIM - ROEMERSTRASSE 76-78";Agip;Roemerstrasse;76-78;68623;Lampertheim;deHE;49.5933016;8.468662
fb706efa-ebbc-406e-bef7-6c0c9ab205bd;2;"2015-01-21 15:01:59.000000";"MANNHEIM - GOTTL.-DAIMLER-STR. 44";Agip;Gottl.-Daimler-Str.;44;68165;Mannheim;deBW;49.4737337;8.4985651
dfbb6353-b29e-42cd-8a00-1c05fe273a78;4;"2015-01-19 16:32:21.000000";"Aral Tankstelle";ARAL;Wegelnburgstraße;27;67065;Ludwigshafen;\N;49.4574471;8.431872
260323f2-06e8-41ab-aaea-b62bbc160a37;5;"2015-01-19 16:34:13.000000";"Aral Tankstelle";ARAL;Bahnhofstraße;116;67346;Speyer;\N;49.3281173;8.429688
b096f630-650f-4bbf-887c-00fca46567e9;3;"2015-02-27 16:27:02.000000";"Aral Tankstelle";ARAL;Hochspeyerer-Straße;53;67677;Enkenbach-Alsenborn;\N;49.483673;7.900407
e1a15081-25b6-9107-e040-0b0a3dfe563c;10;"2015-04-12 21:40:08.000000";"Ludwigshafen Industriestr. 51";HEM;Industriestr.;51;67063;Ludwigshafen;deRP;49.4883999;8.4047999
84a5ca27-5a6d-40a0-b501-5002251358be;35;"2015-04-05 12:32:48.000000";"CLASSIC Bürstadt";CLASSIC;Nibelungenstr.;5;68642;Bürstadt;\N;49.6411;8.44997
639531b9-8650-4a54-ab54-6ab7915de516;30;"2015-05-03 12:32:36.000000";"AVIA Kreimbach-Kaulbach";AVIA;"Wallackerhof ";1;67757;Kreimbach-Kaulbach;\N;49.5544;7.6196
d9cf3bdf-438e-494c-aaf3-aea84b4aa565;1;"2013-07-31 22:00:00.000000";"KARLSRUHE NEUREUTER STRASSE.";Shell;"NEUREUTER STRASSE 14";;76185;Karlsruhe;\N;49.024636;8.357269
80cc039e-493e-4b2b-a9e0-1044b6c63329;1;"2013-07-31 22:00:00.000000";"MANNHEIM SECKENHEIMER.";Shell;"SECKENHEIMER STRASSE 17";;68165;Mannheim;\N;49.480352;8.479399
9739128e-e4dd-4dbf-bc9c-2bdd768c2f9a;22;"2015-08-27 20:00:04.000000";"Tankstelle am Hit Markt";"Supermarkt Tankstelle";"Eichelbergstr. ";34;76189;Karlsrue;\N;48.998536;8.3494589
52876f93-0faf-41b8-9542-2471bd02be3b;29;"2013-10-08 08:15:25.000000";"Raiffeisen Flörsheim-Dalsheim";"Raiffeisen Tankstelle";"Mölsheimer Strasse";28;67592;Flörsheim-Dalsheim;deRP;49.651;8.20861
567d1f76-3643-4022-a12e-c54c896b125e;12;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"BRUNCKSTR. 101";" ";67063;LUDWIGSHAFEN;\N;49.503523;8.412235
5aacf893-fd2c-42ea-b706-b995b34d056a;23;"2015-08-27 20:00:04.000000";Illlingen;BFT;"Durmersheimer Str. ";4;76477;Elchesheim-Illingen;\N;48.9350039;8.210328
f60e1455-0a08-4ff1-ad13-5e0f78fda923;2;"2014-03-13 13:29:03.000000";"Preis Tankstelle";Preis;"Enkenbacher Straße";7;67693;Fischbach;\N;49.4502869;7.9130979
ddde7f89-8cbc-4875-b1dc-9955f0f1daec;2;"2014-03-13 13:29:03.000000";"Preis Tankstelle";Preis;Glantalstraße;43;66887;Glanbrücken;\N;49.6122999;7.528933
a10a61ab-902f-45f4-9d3d-3e6b658adf7f;16;"2015-08-27 20:00:04.000000";Lameystrasse;BFT;"Lameystrasse ";7;76185;"Karlsruhe ";\N;49.0111479;8.3574629
21be1b9c-5eb7-4a6e-83fe-951149d252fc;11;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"STEUBENSTR. 89-91";" ";68199;MANNHEIM;\N;49.4577173;8.4808384
5a27a45a-6f63-4d4e-ab16-9f4e20926657;11;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"HAUPTSTR. 46";" ";76461;MUGGENSTURM;\N;48.8690336;8.2772082
dcc59edf-526d-4053-993b-d74660d5b45a;11;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"SPEYERER STR. 138";" ";67112;MUTTERSTADT;\N;49.434604;8.361648
8a0bc647-d690-4e43-9e80-479e422af7df;12;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"LANDAUER STR. 8-10";" ";67434;NEUSTADT;\N;49.350236;8.142207
01bf5a06-4248-43a5-9524-56123fa3ab2f;12;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"ZELLERTALSTR. 30";" ";67551;WORMS;\N;49.633409;8.2738469
9726a66b-24c5-4a1e-8307-337e1d6bb42e;11;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"SOETERNSTR. 61";" ";76661;PHILIPPSBURG;\N;49.23935;8.459625
69280eb7-3ed6-4aaa-bbd0-87447995647a;15;"2015-07-04 12:00:03.000000";"Esso Tankstelle";ESSO;"WESTBAHNSTR. 1A";" ";76829;LANDAU;\N;49.1954599;8.1061899
51d4b5bd-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt KARLSRUHE ORTENBERGSTR. 8";"Supermarkt-Tankstelle am real- Markt";"ORTENBERGSTR. 8";\N;76135;KARLSRUHE;\N;48.9917799;8.3753639
51d4b6e9-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt ALZEY INDUSTRIESTR. 1";"Supermarkt-Tankstelle am real- Markt";"INDUSTRIESTR. 1";\N;55232;ALZEY;\N;49.74204;8.1410699
51d4b515-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle KIRCHHEIMBOLANDEN MORSCHHEIMERSTR. 12";Supermarkt-Tankstelle;"MORSCHHEIMERSTR. 12";\N;67292;KIRCHHEIMBOLANDEN;\N;49.6731199;8.01336
bc96b410-a88c-4028-98e4-36625661bc75;3;"2015-08-12 16:26:52.000000";"Aral Tankstelle";ARAL;"Wormser Straße";128;67227;Frankenthal;\N;49.54836;8.353849
51d4b69f-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle LUDWIGSHAFEN OGGERSHEIM ODERSTRASSE 2";Supermarkt-Tankstelle;"ODERSTRASSE 2";\N;67071;"LUDWIGSHAFEN OGGERSHEIM";\N;49.4913;8.35588
d0b2fb9f-5b8c-4291-a8b2-07ba7a2ef0b3;10;"2015-04-27 12:00:04.000000";"Esso Tankstelle";ESSO;"KAISERSTR. 7";" ";67681;WARTENBERG-ROHRBACH;\N;49.5246959;7.849069
2d9f96ce-bb12-4612-8848-1166331b81bb;12;"2015-04-27 12:00:04.000000";"Esso Tankstelle";ESSO;"BAB A61 WONNEGAU OST";" ";67551;WORMS;\N;49.645831;8.2930229
1a4e6624-5f24-4136-8faf-b003f1aed04d;13;"2015-07-04 12:00:03.000000";"Esso Tankstelle";ESSO;"DUERKHEIMER STR. 91";" ";67071;LUDWIGSHAFEN;\N;49.4914569;8.3641389
51d4b44c-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET KARLSRUHE RHEINSTR. 90-92";JET;"RHEINSTR. 90-92";\N;76185;KARLSRUHE;\N;49.0140999;8.35528
51d4b56c-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET PIRMASENS TURNSTR. 71";JET;"TURNSTR. 71";\N;66953;PIRMASENS;\N;49.2141299;7.59489
6f1d7ec4-30bc-42ff-b0d2-c6f85692047f;12;"2015-08-28 12:00:02.000000";"Esso Tankstelle";ESSO;"ARNULFSTR. 79";" ";66954;PIRMASENS;\N;49.1921409;7.589887
7c536c99-ee8e-4b23-9208-886fdfd78d37;10;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"HANSJAKOBSTR. 2";" ";76448;DURMERSHEIM;\N;48.93878;8.2745669
2d449fb7-b190-4fd4-ac0b-12ea39309f63;10;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"WORMSER STR. 116";" ";67227;FRANKENTHAL;\N;49.545442;8.3538029
aa8695ef-f74e-4586-eee6-5c9d3506058b;762;"2015-09-28 23:02:29.000000";MTB-Tankstelle-Weinel;mtb;"Eckweiler Straße";11;55566;"Bad Sobernheim";deRP;49.7871299;7.646975
b2963724-2d3f-43b5-bdb8-f2f72b0ef072;9;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;JOSEF-PROBST-STR.;" ";76726;GERMERSHEIM;\N;49.216259;8.3651009
78fdc315-4672-48da-baf9-7c431655c49c;12;"2015-08-28 12:00:03.000000";"Esso Tankstelle";ESSO;"ALTENWOOGSTR. 36";" ";67655;KAISERSLAUTERN;\N;49.443804;7.78373
4ab343e3-5f57-4608-ba72-5cb25babe945;9;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"SCHWARZWALDSTR. 88-90";" ";76137;KARLSRUHE;\N;48.9916799;8.4017362
cf4bd9a3-86cf-4714-b400-03fe104885c9;9;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"PULVERHAUSSTR. 38";" ";76135;KARLSRUHE;\N;48.990093;8.3721189
24f96ed6-9d07-49e7-b907-2f17022066aa;20;"2015-08-27 20:00:04.000000";bft-Tankstelle;BFT;"Donnersbergstr. ";23;67598;Gundersheim;\N;49.7098799;8.1810399
b256bac4-d070-4c6d-b1d9-f70aea3f39dc;17;"2015-08-27 20:00:04.000000";"bft-Tankstelle Oel- Heimburger GmbH Bann";BFT;Hauptstr.;125;66851;Bann;\N;49.38767;7.6166809
1377d893-cf53-4dd4-9672-be46ec770f9d;9;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"MANNHEIMER STR. 8";" ";68623;LAMPERTHEIM;\N;49.5940299;8.4621519
fa9f33fa-732a-4722-85da-e46eba880c1b;12;"2015-09-19 12:00:03.000000";"Esso Tankstelle";ESSO;"MAUDACHER STR. 194";" ";67065;LUDWIGSHAFEN;\N;49.4605099;8.4116429
f81e6e85-d353-40d5-b793-3d7421484cc5;9;"2015-04-27 12:00:03.000000";"Esso Tankstelle";ESSO;"VIERNHEIMER WEG 15";" ";68307;MANNHEIM;\N;49.5495014;8.4493811
f4f11a3c-a8d0-4742-874d-4f2d8d6b3572;16;"2015-08-27 20:00:04.000000";"bft Tankstelle Menges Mathias";BFT;Brunnenstr.;61;66882;Katzenbach;\N;49.43182;7.5104499
ee5b0afc-e19b-4f01-896b-7d8428fac99a;16;"2015-08-27 20:00:04.000000";"BFT Tankstelle Ulrich Walk";BFT;Talstr.;2;67700;Niederkirchen;\N;49.5741999;7.69437
51df69e3-03e1-0f50-e100-80009459e038;796;"2015-09-28 21:00:13.000000";"JET WOERTH KUEHGRUNDDAMM 1";JET;"KUEHGRUNDDAMM 1";\N;76744;WOERTH;\N;49.0406499;8.2867519
51d4b603-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET LUDWIGSHAFEN BRUCHWIESENSTR. 146";JET;"BRUCHWIESENSTR. 146";\N;67059;LUDWIGSHAFEN;\N;49.4682;8.4204699
c9fb8c6d-6509-45e2-adcf-1ad01fee404e;17;"2015-08-27 20:00:04.000000";"Frei Tankstelle Debnar Wasgaugarage GmbH";"Freie Tankstelle";Pirmasenserstr.;64;76846;Hauenstein;\N;49.1994899;7.83732
915ddbee-a4b0-440a-9981-24861764df21;16;"2015-08-27 20:00:04.000000";"bft Tankstelle W&T Kupper OHG";BFT;"Bitscher Strasse";7;66957;Kröppen;\N;49.1507799;7.5308999
2d74b7b9-b9fe-483a-84fd-a1aabd59079b;22;"2015-08-27 20:00:04.000000";"bft- Tankstelle Maier Landau";BFT;Cornichonstr.;2;76829;Landau;\N;49.19158;8.1135099
51c4d9b3-5ca5-4eee-b883-84fd347082f5;242;"2015-08-02 12:32:41.000000";"Anja Wünsch";AVIA;"Jockgrimer Str.";39;76764;Rheinzabern;\N;49.112;8.2809899
7aafc62a-a9e0-4cd2-83ad-345dfec172a0;4;"2014-12-18 14:48:09.000000";"Tankcenter Ludwigshafen";Tankcenter;"MUNDENHEIMER STR";74;67061;LUDWIGSHAFEN;\N;49.4637799;8.436507
6aafd46e-f892-486b-b9c0-bee7489a5ac6;5;"2015-07-30 16:29:56.000000";"Aral Tankstelle";ARAL;"Im Erfenbacher Tal";15;67661;Kaiserslautern;\N;49.4214745;7.7036519
4e5b707f-dea0-4942-9d9e-614d4f8bec02;3;"2015-07-30 19:26:02.000000";"Aral Tankstelle";ARAL;Kreuzwiese;1;67806;Rockenhausen;\N;49.6423034;7.8269089
0c94d112-d3d4-4a98-a20d-138f7c5e1064;22;"2015-08-27 20:00:04.000000";"Tankstelle u. Rep. Werkstatt Bernhard Arnt";"TS ARNT";"Osthofener Str. ";99;67575;Eich;\N;49.74484;8.38747
91ea5338-e48f-408e-af68-10d57739ac78;21;"2015-08-27 20:00:04.000000";"Freie Tankstelle Wolfgang Fröhlich";Freie;Hauptstraße;179;67714;Waldfischbach-Burgalben;\N;49.2805;7.63891
8884eb23-71e2-477f-b07a-1085619e7063;19;"2015-08-27 20:00:04.000000";"Tankhof Wiebelskircher";Freie;Hauptstr.;101;67133;Maxdorf;\N;49.48181;8.28411
c0cd87f5-64c3-4cb9-b424-9f3ac71e0678;19;"2015-08-27 20:00:04.000000";"Vogelmann GmbH";frei;"Industriestr. ";38;76470;Ötigheim;\N;48.8880399;8.2429
c2315759-2122-4427-9aa0-c0f616d64988;881;"2015-09-28 11:30:31.000000";"Karlsruhe An der B 36";OMV;"An der B 36";0;76189;Karlsruhe;deBY;48.9869899;8.3332899
51d4b63b-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt RASTATT IM STEINGERUEST 65";"Supermarkt-Tankstelle am real- Markt";"IM STEINGERUEST 65";\N;76437;RASTATT;\N;48.8620999;8.23539
51d4b5cc-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt MANNHEIM AMSELSTR. 10";"Supermarkt-Tankstelle am real- Markt";"AMSELSTR. 10";\N;68307;MANNHEIM;\N;49.5495299;8.4570199
51d4b715-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle am real- Markt KARLSRUHE DURLACHER ALLEE 111";"Supermarkt-Tankstelle am real- Markt";"DURLACHER ALLEE 111";\N;76137;KARLSRUHE;\N;49.004379;8.4445449
eb9a6375-da22-4879-7f4e-9bdee32911e2;180;"2015-09-28 23:02:03.000000";"TS LD Zweibrücker Str. 6";"Frühmesser GmbH";"Zweibrücker Strasse";6;76829;Landau;deRP;49.191827;8.111852
0d206f86-308b-43ae-a157-b7e625bdf61b;5;"2015-06-09 13:10:15.000000";"Aral Tankstelle";ARAL;Haid-und-Neu-Straße;60;76131;Karlsruhe;\N;49.01521;8.4353649
51d4b6d8-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:13.000000";"JET SPEYER WORMSER LANDSTR. 133";JET;"WORMSER LANDSTR. 133";\N;67346;SPEYER;\N;49.3323299;8.43046
fb45f7b0-c260-427e-931f-0c935f92abbe;11;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"HEUCHELHEIMER STR. 2";" ";67246;DIRMSTEIN;\N;49.565089;8.2591249
4d9c944e-9e75-4bb9-8041-0ae354774d9f;10;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"SPEYERER STR. 23";" ";67373;DUDENHOFEN;\N;49.316296;8.3965519
f5552423-47e5-4290-bce2-5625bb6c8a69;11;"2015-04-27 12:00:02.000000";"Esso Tankstelle";ESSO;"DONNERSBERGSTR. 13";" ";67677;ENKENBACH-ALSENBORN;\N;49.4893209;7.897673
8210437c-c3e9-4b5a-a62a-8f18c2cee833;331;"2014-11-03 11:29:35.000000";"Ludwigshafen Friesenheimer Strasse 47";OMV;"Friesenheimer Str.";47;67069;Ludwigshafen;deBY;49.5151899;8.40624
a36a053d-2384-4d6b-a677-7f2d8abc3f01;331;"2014-11-03 11:29:35.000000";"Stutensee Hauptstrasse 215";OMV;Hauptstr.;215;76297;Stutensee;deBY;49.05888;8.46842
044b327b-8726-428a-867c-a48235121cf2;328;"2014-11-03 11:29:35.000000";"Rastatt Am Zubringer 6";OMV;"Am Zubringer";6;76437;Rastatt;deBY;48.8597999;8.2546999
c615c080-915b-4d1e-8d65-54286e3c4acc;331;"2014-11-03 11:29:36.000000";"Karlsruhe Kriegsstrasse 139";OMV;Kriegsstr.;139;76135;Karlsruhe;deBY;49.0054599;8.37916
e80169b2-1a75-457c-9e92-8da3d77a0f5d;331;"2014-11-03 11:29:36.000000";"Landau Dammühlstrasse 28";OMV;Dammühlstr.;28;76829;Landau;deBY;49.20163;8.12423
b4ed695f-2cfc-4688-8ecf-268b10cdb93e;331;"2014-11-03 11:29:36.000000";"Bad Herrenalb Ettlinger Strasse 38";OMV;"Ettlinger Str.";38;76332;"Bad Herrenalb";deBY;48.8050599;8.4449
a3c6ca46-73ea-4adf-a36b-0334c0ff6472;331;"2014-11-03 11:29:36.000000";"Waldbronn Ettlinger Strasse 2";OMV;"Ettlinger Str.";2;76337;Waldbronn;deBY;48.9309399;8.4561899
60b2e18f-f5ab-4812-b4b7-bc7942f15b7e;331;"2014-11-03 11:29:36.000000";"Stutensee Hindenburgstrasse 52";OMV;Hindenburgstr.;52;76297;Stutensee;deBY;49.10381;8.4818099
d75590be-52e0-479b-9007-b4795ee054fa;331;"2014-11-03 11:29:37.000000";"Mannheim Käfertaler Strasse 227-229";OMV;"Käfertaler Str.";227-229;68167;Mannheim;deBY;49.4994999;8.49595
ed2cd661-be8d-4fcb-b012-82d6672efd2d;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Edenkoben";OIL!;"Staatsstraße 19";\N;67480;Edenkoben;\N;49.2842112;8.1407368
99907928-128f-41ce-a48f-d8cfe8a9efbb;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Dorn-Dürkheim";OIL!;"Jahnstraße 2";\N;67585;Dorn-Dürkheim;\N;49.7681299;8.26523
8c9663bc-eadf-4bdf-9c10-b4477b2f03bf;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Gimbsheim";OIL!;"Alsheimer Straße 10";\N;67578;Gimbsheim;\N;49.77752;8.37151
bbf1fcbc-6092-4514-aa9a-4059d6e1c93c;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Gernsheim";OIL!;"Mainzer Straße 22";\N;64579;Gernsheim;\N;49.7594876;8.4832575
9ceb0cff-f034-4757-9595-f318b8d24347;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Pirmasens";OIL!;"Bitscher Str. 67";\N;66955;Pirmasens;\N;49.1914033;7.6087424
959cf96c-974f-4154-a0b8-ca4a2d39f1ff;5;"2014-11-03 12:00:00.000000";"OIL! Tankstelle Oberhausen-Rheinhausen";OIL!;"Kolpingstr. 68";\N;68794;Oberhausen-Rheinhausen;\N;49.2665208;8.4787528
00060062-0001-4444-8888-acdc00000001;5;"2014-11-03 00:00:26.000000";"Autohaus Holz GmbH Landau";;Hainbachstraße;70;76829;Landau;\N;49.2067298;8.1248388
51d4b516-a095-1aa0-e100-80009459e03a;796;"2015-09-28 21:00:33.000000";"Supermarkt-Tankstelle WORMS AM RHEIN 29";Supermarkt-Tankstelle;"AM RHEIN 29";\N;67547;WORMS;\N;49.6368599;8.3720499
96886886-b257-415d-78f8-8bed207a6871;771;"2015-09-28 23:02:03.000000";Frühmesser;"Frühmesser GmbH";Mozartstrasse;73;76879;Landau;deRP;49.1934279;8.1244929
ba4f806a-b5b4-4d35-88c6-022c4fca93b0;3;"2015-03-05 13:28:14.000000";"Aral Tankstelle";ARAL;Hauptstraße;166A;76448;Durmersheim;\N;48.9364776;8.2723499
e4cb9762-d54d-4f12-b3df-9adcb7947567;3;"2015-03-05 13:28:19.000000";"Aral Tankstelle";ARAL;Bahnhofstraße;73;67487;Maikammer;\N;49.30646;8.1421639
